Id,Front,Left,Rear,Right
2c9180965918ec3e01592e8e179a1bd8,0.005675803,0.006265377,0.986935056,0.001123764
2c91808b58e4560501592e4614161d84,0.008624971,0.005843165,0.983871989,0.001659875
2c9180965918ec3e01592e8365ef1b52,0.98940622,0.001220143,0.003158614,0.006215023
2c9180a758e911f101592e649c0a43de,0.98771035,0.001559515,0.003043407,0.007686728
2c91808b58e4560501592e4b1ddc1dc6,0.991435554,0.001190345,0.002599872,0.004774229
2c91808b58e4560501592e5c97ed1e74,0.995221179,0.001349045,0.001342243,0.002087533
2c91808d58e7b68001593038e6b363a6,0.787823859,0.059433391,0.149586244,0.003156506
2c9180965918ec3e01592e69304b1a32,0.674388113,0.310137317,0.010601789,0.004872782
2c91808b58e456050159303d87c83565,0.001476926,0.001852474,0.995624615,0.001045985
2c9180a758e911f10159302ef6bb5663,0.994870584,0.001452384,0.001438381,0.002238651
2c9180a758e911f101592e42695d427f,0.249133315,0.005634521,0.090584566,0.654647598
2c91808d58e7b68001592e63d829503f,0.995992142,0.00117154,0.001085771,0.001750547
2c9180965918ec3e01592fdfbc75290c,0.987013024,0.001409099,0.002683369,0.008894508
2c9180a758e911f101592f4ff55c4df1,0.001510047,0.003064368,0.994356144,0.001069442
2c91808d58e7b6800159305e357f65f4,0.996323439,0.001042793,0.001020134,0.001613634
2c9180a758e911f1015930258f395603,0.00230832,0.026822196,0.969237279,0.001632204
2c9180965918ec3e01592fdfbc752905,0.989931463,0.003282804,0.002300485,0.004485248
2c9180a758e911f101593066860759a2,0.995464511,0.001274473,0.001188309,0.002072706
2c9180a758e911f101592f4ff55c4ddd,0.995037113,0.000907067,0.001668561,0.002387259
2c91808b58e456050159301b4174331f,0.826112918,0.004348364,0.008192554,0.161346164
2c91808b58e4560501592ff220083106,0.004653835,0.018841053,0.971383611,0.005121501
2c9180965918ec3e01592e63b96919c4,0.006083838,0.004537809,0.988242261,0.001136092
2c9180965918ec3e01592e4cab31191f,0.009306554,0.004413203,0.985065744,0.001214499
2c91808b58e4560501592e7a4e671f93,0.996341599,0.001040764,0.001013442,0.001604195
2c91808b58e4560501592e7a4e671f8e,0.995029403,0.00090706,0.001676297,0.002387241
2c91808d58e7b68001592e94f84c529c,0.001940693,0.002965455,0.99371896,0.001374892
2c91808d58e7b68001592e5876924fa6,0.995926418,0.001250299,0.001056034,0.001767249
2c91808d58e7b68001592e9d1b2752d3,0.994656837,0.001438614,0.001365132,0.002539417
2c91808d58e7b68001592fb6673d5cbb,0.006243391,0.008667051,0.983923671,0.001165887
2c9180a758e911f101592fd74d5f5261,0.001896093,0.002897305,0.993863307,0.001343295
2c9180a758e911f101592fabe0055081,0.006267307,0.005280276,0.987317389,0.001135029
2c91808d58e7b68001592e8838c851e4,0.008215269,0.005773358,0.984523562,0.001487811
2c9180965918ec3e01592ed28e041ea6,0.994327974,0.000987192,0.001824387,0.002860447
2c91808b58e4560501592e6289531ec3,0.007807198,0.005633923,0.985144971,0.001413908
2c9180965918ec3e01592ec344bf1df7,0.996119049,0.001138963,0.001062051,0.001679937
2c9180965918ec3e01592e6ee9c41aa2,0.995926418,0.001250299,0.001056034,0.001767249
2c9180965918ec3e01592e6ee9c41aa7,0.010812208,0.004276167,0.983698812,0.001212814
2c91808d58e7b68001592e5876924f93,0.995037113,0.000907067,0.001668561,0.002387259
2c91808d58e7b68001592e5876924f90,0.996053359,0.001122764,0.00109329,0.001730587
2c91808d58e7b68001592fa6ef0c5c6a,0.002200103,0.01006852,0.986179839,0.001551538
2c91808d58e7b68001592fad9cdf5c91,0.994149959,0.000996467,0.00187294,0.002980634
2c91808d58e7b68001592fb6673d5cc2,0.909159163,0.083479951,0.004882524,0.002478363
2c9180965918ec3e01592f9a35a625f9,0.995529278,0.001214886,0.001182994,0.002072841
2c9180965918ec3e01592f2bf69421eb,0.994102409,0.001170512,0.001947123,0.002779955
2c91808b58e4560501592e630d261ec6,0.969964741,0.014394898,0.013159184,0.002481176
2c9180965918ec3e01592f91549c2585,0.001940693,0.002965455,0.99371896,0.001374892
2c9180965918ec3e01592f91549c2584,0.996162723,0.001091651,0.001062994,0.001682631
2c91808d58e7b68001592e84564a51ba,0.987083604,0.001644034,0.003169047,0.008103315
2c9180a758e911f101592fd74d5f5264,0.007813295,0.002683047,0.988410058,0.0010936
2c9180965918ec3e01592f84ecbb2516,0.006114362,0.006440375,0.986195732,0.001249531
2c9180a758e911f101592f62b8824e8e,0.995227354,0.001349053,0.001336047,0.002087546
2c9180965918ec3e01592fa0f5f8263c,0.015042702,0.031668085,0.690162099,0.263127114
2c9180965918ec3e01592fa0f5f8263e,0.996341599,0.001040764,0.001013442,0.001604195
2c9180965918ec3e01592fa0f5f82641,0.00652016,0.003535154,0.988713502,0.001231184
2c91808b58e4560501592fb235ee2d43,0.006049282,0.002687817,0.990167356,0.001095544
2c9180965918ec3e01592fcd7c192789,0.001444449,0.001747072,0.995782761,0.001025718
2c9180965918ec3e01592f84ecbb251f,0.001443312,0.001863177,0.995671331,0.00102218
2c91808b58e4560501592f6c2a072adb,0.995037113,0.000907067,0.001668561,0.002387259
2c91808b58e4560501592fce2e9e2eb3,0.996057383,0.001256429,0.001079314,0.001606874
2c91808b58e4560501592f70f3072b19,0.994785881,0.001730393,0.00138538,0.002098346
2c91808d58e7b68001592fbe58215d39,0.991167496,0.001202563,0.002346812,0.00528313
2c91808d58e7b68001592fbe58215d31,0.995029403,0.00090706,0.001676297,0.002387241
2c91808b58e4560501592fce2e9e2eb1,0.008160515,0.005791069,0.984539283,0.001509132
2c91808b58e45605015930efa0343d7f,0.99626281,0.001104523,0.001046938,0.00158573
2c91808b58e45605015930efa0343d81,0.001443626,0.001646408,0.995887564,0.001022402
2c91808d58e7b6800159303a538a63b8,0.994985075,0.000951568,0.001676222,0.002387134
2c91808b58e456050159310be22d3eda,0.995988801,0.001134849,0.001075684,0.001800666
2c91808d58e7b6800159303a538a63ba,0.994534202,0.001674827,0.0013773,0.002413671
2c91808d58e7b680015931767a5e6f16,0.00746806,0.004476873,0.986819386,0.001235681
2c9180a758e911f1015930ec4c1c5eb5,0.001441654,0.003010423,0.994526918,0.001021005
2c91808b58e4560501593084042538f9,0.996053359,0.001122764,0.00109329,0.001730587
2c9180a758e911f1015930ec4c1c5eaf,0.007773714,0.009898578,0.980919864,0.001407844
2c9180a758e911f101593090a2575b84,0.574681479,0.004512371,0.009545937,0.411260212
2c91808d58e7b6800159303d397a63c1,0.996323439,0.001042793,0.001020134,0.001613634
2c9180965918ec3e0159302141b52c62,0.991229196,0.001474047,0.00281833,0.004478428
2c9180965918ec3e0159313ae6513767,0.996306101,0.001042775,0.001037518,0.001613606
2c91808b58e4560501593024f52c33f9,0.001443606,0.00166009,0.995873916,0.001022388
2c91808b58e45605015930ae76d13b25,0.006432841,0.005183956,0.987166115,0.001217089
2c9180965918ec3e0159313ae6513762,0.994093656,0.001170502,0.001955911,0.002779931
2c91808d58e7b6800159304c793e64e2,0.996323439,0.001042793,0.001020134,0.001613634
2c91808b58e4560501593111d1b63f17,0.008554104,0.005672762,0.98419203,0.001581105
2c91808d58e7b680015930c15d4769d5,0.996328137,0.001042798,0.001015423,0.001613642
2c91808b58e45605015930cb74773c34,0.006142546,0.004350928,0.988394092,0.001112434
2c9180a758e911f1015930a504185c55,0.995029403,0.00090706,0.001676297,0.002387241
2c91808b58e45605015930cb74773c39,0.995029403,0.00090706,0.001676297,0.002387241
2c9180a758e911f1015930a504185c5a,0.005813171,0.005642107,0.987390685,0.001154037
2c91808b58e456050159308ee8483a07,0.001730416,0.005026737,0.992016927,0.00122592
2c9180a758e911f101593044b91d5799,0.00147703,0.00178195,0.99569496,0.001046059
2c91808b58e456050159308e86ed39ff,0.001419318,0.001577989,0.995997507,0.001005186
2c9180965918ec3e0159312bf5e836d9,0.989224194,0.001220258,0.003150947,0.006404601
2c9180965918ec3e01593096031131e6,0.001441078,0.003408136,0.994130188,0.001020598
2c91808d58e7b680015930e3d7036b55,0.006339278,0.006339416,0.986084592,0.001236714
2c9180965918ec3e0159305daf712f80,0.995988801,0.001134849,0.001075684,0.001800666
2c9180a758e911f1015930953f735bb1,0.996323439,0.001042793,0.001020134,0.001613634
2c91808d58e7b680015930dc4e4c6b0b,0.995000951,0.000907034,0.001704842,0.002387173
2c91808d58e7b680015930dc4e4c6b0c,0.001620795,0.002202025,0.995149412,0.001027769
2c91808b58e4560501593079097a3832,0.995529278,0.001214886,0.001182994,0.002072841
2c91808d58e7b680015930dc4e4c6b06,0.996328137,0.001042798,0.001015423,0.001613642
2c91808b58e45605015930f93d1a3e30,0.992877782,0.001219713,0.002254098,0.003648407
2c91808b58e45605015930d7386d3cc8,0.008717996,0.010335983,0.979367164,0.001578857
2c91808b58e4560501593102e6823e8a,0.996025117,0.001244568,0.00103017,0.001700145
2c9180a758e911f1015930541f4e5851,0.994102409,0.001170512,0.001947123,0.002779955
2c9180a758e911f1015930541f4e5853,0.001521958,0.002061198,0.995336085,0.001080758
2c9180965918ec3e015931119283361c,0.001511858,0.008684133,0.988730423,0.001073586
2c91808b58e45605015930d7386d3cc0,0.995029403,0.00090706,0.001676297,0.002387241
2c91808d58e7b6800159314102126db6,0.989923675,0.001166711,0.003296176,0.005613438
2c9180965918ec3e015930b3e39b32f1,0.001442973,0.002098087,0.995437001,0.001021939
2c91808d58e7b6800159314102126dc6,0.009100851,0.007368322,0.981849742,0.001681085
2c91808b58e4560501593025ae623403,0.99600289,0.001130864,0.001071906,0.001794341
2c91808b58e456050159306febdc37de,0.993938456,0.001780152,0.001496886,0.002784505
2c9180a758e911f10159307ebe225ad4,0.989488375,0.001215657,0.00343911,0.005856858
2c9180a758e911f1015930b938145d24,0.994852567,0.001577213,0.001297225,0.002272995
2c9180a758e911f101593093b04f5b95,0.995041693,0.000907071,0.001704912,0.002346324
2c9180965918ec3e015930991c3631fb,0.001443511,0.001725799,0.995808369,0.001022321
2c9180965918ec3e015930991c3631fd,0.992942318,0.001189302,0.002187736,0.003680644
2c9180a758e911f1015930a91a325c7d,0.992568574,0.001212846,0.002663797,0.003554782
2c9180a758e911f1015930a91a325c82,0.001772212,0.004487198,0.992485059,0.001255531
2c9180a758e911f1015930a91a325c84,0.993512281,0.001114437,0.002096955,0.003276328
2c9180965918ec3e0159304c9e332ea3,0.996323439,0.001042793,0.001020134,0.001613634
2c91808d58e7b6800159301d8c816212,0.985469465,0.001747338,0.003363515,0.009419682
2c91808d58e7b6800159303571b2634f,0.007363972,0.004470033,0.986748142,0.001417854
2c9180965918ec3e01593090e516318e,0.008405142,0.00519307,0.984848937,0.001552851
2c9180a758e911f1015930e7ce1a5e84,0.001969549,0.00523178,0.991403337,0.001395334
2c9180965918ec3e015930b2913632e6,0.007203722,0.008692111,0.982758949,0.001345219
2c9180a758e911f1015930a9cd655c8b,0.008744931,0.013995859,0.975820621,0.001438589
2c91808b58e456050159309faf0c3a85,0.001443312,0.001863177,0.995671331,0.00102218
2c9180965918ec3e0159303bebed2d6e,0.985190528,0.001544829,0.00409978,0.009164863
2c91808b58e45605015930dd43873d05,0.995523809,0.00121488,0.001188482,0.00207283
2c91808b58e45605015930726e33380a,0.98968322,0.001867817,0.003290229,0.005158733
2c91808b58e45605015930726e333809,0.013721606,0.008055476,0.975661651,0.002561267
2c9180965918ec3e015930838c053116,0.026015024,0.005314828,0.291749651,0.676920497
2c9180965918ec3e015930838c05310e,0.001839301,0.002542336,0.99438175,0.001236612
2c91808d58e7b6800159305b171865c1,0.995926418,0.001250299,0.001056034,0.001767249
2c91808b58e456050159304ee3ea360e,0.989761564,0.001245633,0.002718625,0.006274178
2c91808b58e4560501593069bea43766,0.749337899,0.01010577,0.237234566,0.003321766
2c9180a2580ca52d015826d4a5996cb0,0.943401967,0.033221007,0.00646446,0.016912567
2c91808a59a58c550159e42ce0aa69d3,0.995548299,0.001409506,0.001116736,0.001925459
2c91808c59a58a400159e00dfdef11fe,0.00806647,0.003256879,0.987241892,0.001434758
2c91808a59a58c550159e42ce0aa69df,0.001949277,0.002542056,0.99427219,0.001236476
2c91808a59a58c550159e42d84c66a10,0.005735124,0.005158309,0.98799359,0.001112977
2c91808c59a58a400159dfeeda660d63,0.00696939,0.003351029,0.988460896,0.001218685
2c91808c59a58a400159dfef3f2c0d78,0.995232067,0.001509632,0.001196065,0.002062236
2c91808c59a58a400159dffec5750fce,0.001418644,0.002051843,0.995524804,0.001004709
2c91808c59a58a400159dffec5750fca,0.992338496,0.002570985,0.001639413,0.003451106
2c91808a59a58c550159e424d776688b,0.001443626,0.001646408,0.995887564,0.001022402
2c91808c59a58a400159e01256b012e4,0.001443606,0.00166009,0.995873916,0.001022388
2c91808a59a58c550159e45c00ac7097,0.94706129,0.001978137,0.003936324,0.047024248
2c91808c59a58a400159dff2be150dde,0.358485405,0.007194073,0.631556797,0.002763726
2c91808a59a58c550159e424d7766890,0.00921564,0.004036753,0.985545469,0.001202138
2c91809f584dd9d6015852c7bfce4717,0.996046772,0.001116754,0.001085831,0.001750643
2c91809f584dd9d6015853ca5aa557ca,0.990578359,0.001562924,0.002994624,0.004864093
2c91809f584dd9d60158526487e34122,0.006190266,0.00990901,0.982671825,0.001228899
2c918087584dd847015852f85625468c,0.995029403,0.00090706,0.001676297,0.002387241
2c918087584dd847015852f85625468d,0.001443511,0.001725799,0.995808369,0.001022321
2c91809f584dd9d601585357e2f94dca,0.001443626,0.001646408,0.995887564,0.001022402
2c918087584dd84701585357361d4acd,0.001443626,0.001646408,0.995887564,0.001022402
2c918087584dd84701585357361d4ac6,0.001487549,0.001920282,0.995535846,0.001056324
2c918087584dd84701585417e4875b3a,0.008335041,0.005711571,0.984443886,0.001509502
2c918087584dd8470158527a50cc418d,0.001521958,0.002061198,0.995336085,0.001080758
2c91809f584dd9d6015853e712985aa7,0.996328137,0.001042798,0.001015423,0.001613642
2c91809f584dd9d60158519785903844,0.989600119,0.001940544,0.003221275,0.005238061
2c91809f584dd9d6015853041d014a2d,0.995029403,0.00090706,0.001676297,0.002387241
2c91809f584dd9d601584fbac7c620f2,0.790753039,0.003517651,0.008133052,0.197596258
2c918087584dd847015850e6628c2e01,0.996328137,0.001042798,0.001015423,0.001613642
2c91809f584dd9d6015851f0853c3b40,0.996323439,0.001042793,0.001020134,0.001613634
2c91809f584dd9d60158538d2eb35189,0.995926418,0.001250299,0.001056034,0.001767249
2c91809f584dd9d60158538d2eb3518b,0.007773714,0.009898578,0.980919864,0.001407844
2c918087584dd847015852e40481458f,0.994102409,0.001170512,0.001947123,0.002779955
2c91809f584dd9d60158526f34b7427f,0.996341599,0.001040764,0.001013442,0.001604195
2c91809f584dd9d6015852634e424116,0.006937418,0.013171637,0.976412313,0.003478632
2c918087584dd8470158546aea0b6195,0.988415402,0.001634669,0.002422429,0.007527501
2c91809f584dd9d6015852634e424119,0.996323439,0.001042793,0.001020134,0.001613634
2c9180a758e911f101592fe650a6531f,0.993519688,0.00111141,0.002044453,0.00332445
2c9180a758e911f101592fe650a65322,0.989941413,0.001229029,0.002370185,0.006459373
2c9180a758e911f101592ffa16ec549a,0.993532097,0.001111424,0.00208901,0.00326747
2c91808d58e7b68001593042c47563e2,0.001521958,0.002061198,0.995336085,0.001080758
2c91808d58e7b68001592fceb11b5dd8,0.008889214,0.003683427,0.986145878,0.001281481
2c91808b58e456050159301cc21c338d,0.996323439,0.001042793,0.001020134,0.001613634
2c91808b58e4560501593017aa4832f5,0.008778527,0.008734266,0.980770478,0.001716729
2c91808b58e4560501593017aa4832f8,0.993972474,0.001569658,0.001496218,0.002961649
2c9180a758e911f10159300ec268552c,0.995523809,0.00121488,0.001188482,0.00207283
2c9180a758e911f10159300ec268551b,0.996328137,0.001042798,0.001015423,0.001613642
2c91808b58e4560501592fe708b03020,0.986056035,0.003860521,0.002671849,0.007411594
2c9180a758e911f1015930348ad356d6,0.995221179,0.001349045,0.001342243,0.002087533
2c9180a758e911f10159300ec2685518,0.994441375,0.001102315,0.001838324,0.002617986
2c9180a758e911f101592ff698a55466,0.996328137,0.001042798,0.001015423,0.001613642
2c9180a758e911f101592feb5da25357,0.996328137,0.001042798,0.001015423,0.001613642
2c91808b58e4560501592fe0d4c12fbd,0.996328137,0.001042798,0.001015423,0.001613642
2c91808b58e4560501593000b79431f9,0.006868164,0.021171315,0.970704531,0.00125599
2c9180a758e911f10159302d246e5643,0.005595026,0.004932447,0.988350293,0.001122235
2c9180965918ec3e01592feca7022997,0.995029403,0.00090706,0.001676297,0.002387241
2c9180965918ec3e01592feca702299f,0.660800945,0.31082274,0.024617659,0.003758656
2c9180965918ec3e01592feca70229a5,0.00608123,0.00496456,0.987818605,0.001135605
2c9180965918ec3e01592ff386f329ef,0.001841266,0.004256968,0.992597315,0.001304452
2c9180965918ec3e01592fd253ff27e3,0.994449826,0.001102324,0.001829842,0.002618008
2c9180965918ec3e01592fd0632227c5,0.001443312,0.001863177,0.995671331,0.00102218
2c9180965918ec3e01592fd0632227bf,0.008264581,0.016073797,0.974079901,0.001581721
2c91808b58e4560501592fe0d4c12fc2,0.005734296,0.005301879,0.987851008,0.001112816
2c91808b58e4560501593031680e348e,0.009023672,0.036525506,0.952767685,0.001683137
2c91808d58e7b68001592fee20f15f8f,0.996069439,0.001174563,0.001078959,0.001677039
2c91808b58e456050159301fafe633b3,0.996328137,0.001042798,0.001015423,0.001613642
2c91808b58e456050159303260453496,0.996323439,0.001042793,0.001020134,0.001613634
2c9180a758e911f101592fd22d37521a,0.001506706,0.002880434,0.992255913,0.003356947
2c91808d58e7b680015930273f7662a5,0.995029403,0.00090706,0.001676297,0.002387241
2c9180965918ec3e01592fd27e5e27fb,0.006142546,0.004350928,0.988394092,0.001112434
2c9180a758e911f101592fc0d018515b,0.995029403,0.00090706,0.001676297,0.002387241
2c91808b58e4560501593032821b34b1,0.006145676,0.003843621,0.988897702,0.001113001
2c9180a758e911f101592e4b3c8842bd,0.002455343,0.010564589,0.98542971,0.001550358
2c9180a758e911f101592e4b3c8842ba,0.001893557,0.004231169,0.992533776,0.001341498
2c9180a758e911f101592dd89a033f25,0.996177057,0.001085704,0.001057203,0.001680035
2c9180a758e911f101592dd3876c3eee,0.996154842,0.001136432,0.001077184,0.001631542
2c91808b58e4560501592ddfc80d1aa7,0.996323439,0.001042793,0.001020134,0.001613634
2c91808b58e4560501592ddfc80d1aa1,0.992147399,0.001521187,0.002664497,0.003666918
2c91808b58e4560501592dd282cc19fc,0.995029403,0.00090706,0.001676297,0.002387241
2c91808b58e4560501592dc48f671999,0.993998106,0.001122079,0.001967446,0.00291237
2c91808d58e7b68001592df9e78a4c52,0.006338835,0.006408842,0.986015695,0.001236627
2c91808d58e7b68001592df9e78a4c51,0.987897446,0.001532409,0.00294979,0.007620355
2c9180a758e911f101592dbc8d1a3e2e,0.007624608,0.014355936,0.976570581,0.001448875
2c9180a758e911f101592dbc8d1a3e29,0.001969322,0.00534644,0.991289065,0.001395174
2c91808d58e7b68001592e7a896c514d,0.995033619,0.000907063,0.001672067,0.002387251
2c91808d58e7b68001592e3be1314e34,0.993051617,0.001288028,0.002256099,0.003404256
2c91808d58e7b68001592e3be1314e32,0.99178219,0.001149692,0.002213085,0.004855032
2c9180965918ec3e01592fff69e12a97,0.996328137,0.001042798,0.001015423,0.001613642
2c9180a758e911f101593072b1e15a5e,0.995523809,0.00121488,0.001188482,0.00207283
2c91808d58e7b680015932428ed5738b,0.986946015,0.001618011,0.00255781,0.008878165
2c91808d58e7b68001592f5bb6e55a53,0.993344179,0.002015231,0.001657233,0.002983357
2c9180965918ec3e0159300cc6e32b30,0.995404911,0.001358074,0.00128727,0.001949745
2c91808b58e456050159305683f036a6,0.927085392,0.056883978,0.012186245,0.003844385
2c9180965918ec3e01592fdcc6e228e8,0.988881728,0.002071611,0.003454815,0.005591846
2c91808b58e456050159305683f0369e,0.99448087,0.001674737,0.001383622,0.002460771
2c91808d58e7b68001592fe862b85f64,0.009316086,0.003393455,0.986074716,0.001215743
2c91808d58e7b680015932428ed57390,0.001443626,0.001646408,0.995887564,0.001022402
2c91808b58e456050159301c887f3385,0.994173424,0.001875225,0.001509622,0.00244173
2c9180965918ec3e01592e6c87ab1a79,0.980193856,0.013648429,0.004223303,0.001934412
2c91808d58e7b680015930639b286655,0.677423853,0.308635617,0.009703173,0.004237357
2c91808d58e7b680015930639b286654,0.990227175,0.001217474,0.00232819,0.006227161
2c91808b58e4560501592fc6aed02e71,0.006029066,0.0035369,0.989201935,0.001232099
2c9180965918ec3e01593001c6d42aa7,0.995926418,0.001250299,0.001056034,0.001767249
2c9180965918ec3e01593001c6d42ab1,0.00614176,0.007008682,0.985546777,0.001302781
2c91808b58e4560501592fd1fdbc2ef4,0.010887068,0.004002654,0.983616691,0.001493588
2c91808b58e4560501592fd1fdbc2ef2,0.001419318,0.001577989,0.995997507,0.001005186
2c9180965918ec3e01592f4fd511236c,0.014804535,0.004775492,0.97838484,0.002035133
2c91808b58e4560501592fd1fdbc2ef3,0.987265831,0.004333212,0.002618244,0.005782714
2c91808d58e7b68001592e6f24f050e7,0.001613271,0.00215709,0.990475097,0.005754541
2c91808d58e7b68001592e5f2b0c500e,0.996323439,0.001042793,0.001020134,0.001613634
2c9180965918ec3e01592ec234421ddd,0.001443606,0.00166009,0.995873916,0.001022388
2c91808b58e4560501592ddb4e671a82,0.996323439,0.001042793,0.001020134,0.001613634
2c9180965918ec3e0159301d417e2c28,0.749580072,0.235871345,0.010126402,0.00442218
2c9180965918ec3e0159301d417e2c21,0.983865633,0.002702074,0.005079628,0.008352665
2c9180a758e911f1015930bdef875d56,0.954929395,0.02166304,0.019455361,0.003952203
2c91808b58e456050159308a7ee839a8,0.858120765,0.13196277,0.006797005,0.00311946
2c91808b58e4560501592fe974fd3077,0.976835366,0.01514613,0.005489299,0.002529204
2c9180a758e911f10159301dbf2d5572,0.992129263,0.00149345,0.002630768,0.003746519
2c91808b58e456050159308a7ee8398c,0.006910506,0.021546844,0.970355436,0.001187214
2c91808d58e7b6800159305e357f6603,0.810621253,0.015367661,0.009828648,0.164182438
2c91808b58e4560501592fe72d133050,0.994441375,0.001102315,0.001838324,0.002617986
2c9180a758e911f101593058cf475896,0.005558041,0.004739421,0.988587721,0.001114816
2c91808b58e45605015930826a8e38e6,0.006151988,0.003088069,0.989474136,0.001285806
2c91808d58e7b680015930639b286668,0.990266634,0.001216613,0.002655289,0.005861464
2c91808d58e7b68001592ff9f23860a3,0.993051617,0.001288028,0.002256099,0.003404256
2c91808d58e7b68001592ff9f23860a2,0.001443312,0.001863177,0.995671331,0.00102218
2c91808d58e7b68001592ff9f23860bb,0.006136657,0.005572413,0.987008328,0.001282602
2c91808d58e7b68001592ff9f2386089,0.001497882,0.002765221,0.994676069,0.001060827
2c91808d58e7b68001592ff9f238609a,0.006337404,0.00663313,0.985793117,0.001236348
2c91808d58e7b680015930208d216248,0.994881629,0.001391004,0.001354033,0.002373334
2c91808b58e45605015930085f09325b,0.99552391,0.00121488,0.00118838,0.00207283
2c9180a758e911f101592fbf6ad85148,0.978803363,0.002273343,0.003764355,0.015158939
2c9180a758e911f101592fbf6ad85147,0.002239462,0.016008155,0.979995408,0.001756975
2c91808b58e4560501593031680e3483,0.984291954,0.002056077,0.001948716,0.011703253
2c91808d58e7b68001593046438b6481,0.996208905,0.001114001,0.001033973,0.00164312
2c91808d58e7b68001593046438b646a,0.98165982,0.01259258,0.003953453,0.001794147
2c91808d58e7b6800159303460776319,0.002049231,0.002672405,0.993978485,0.001299879
2c9180965918ec3e0159302975a82cd3,0.974358807,0.002033804,0.003873526,0.019733864
2c91808b58e4560501592dcce5fd19ce,0.00840055,0.002785214,0.987678993,0.001135243
2c91808d58e7b68001592dfcf8804c6b,0.996172166,0.001085699,0.001062108,0.001680027
2c91808d58e7b68001592e68b9d75066,0.995589104,0.001197185,0.001171071,0.002042639
2c9180a758e911f101592f67587e4eb6,0.995088935,0.001571908,0.001292665,0.002046492
2c9180965918ec3e01592e55b9041953,0.996328137,0.001042798,0.001015423,0.001613642
2c9180a758e911f101592e6c5cef442d,0.994102331,0.001170512,0.001947202,0.002779955
2c91808d58e7b68001592e552ae04f6d,0.001514336,0.001954861,0.995455457,0.001075346
2c91808d58e7b68001592e552ae04f65,0.977875672,0.015016749,0.004925785,0.002181794
2c91808b58e4560501592e73e49d1f58,0.994989291,0.000951572,0.001671992,0.002387145
2c9180a758e911f10159304413015769,0.996227954,0.001069876,0.001046628,0.001655542
2c91808d58e7b68001593043f0dd63ff,0.007653411,0.011997995,0.9789194,0.001429193
2c9180a758e911f1015930441301576d,0.001441654,0.003010423,0.994526918,0.001021005
2c9180965918ec3e0159302692012cad,0.0122845,0.006918466,0.978504017,0.002293017
2c91808d58e7b680015930477c7c6496,0.992609074,0.001204724,0.002631276,0.003554927
2c91808d58e7b680015930477c7c6494,0.684303765,0.039446333,0.273042271,0.003207631
2c91808b58e4560501593043d1483581,0.996323439,0.001042793,0.001020134,0.001613634
2c91808d58e7b680015930294fe662b0,0.963363916,0.001598359,0.003205328,0.031832397
2c91808b58e4560501592fb0a8a02d29,0.996323439,0.001042793,0.001020134,0.001613634
2c91808d58e7b68001592f51770d5a09,0.008436802,0.009099361,0.981067865,0.001395972
2c91808b58e4560501592f4b3e5629a9,0.995430939,0.001460052,0.00120068,0.001908329
2c91808d58e7b68001592f55fb2a5a2b,0.001514214,0.002024642,0.995375556,0.001085587
2c9180a758e911f101592f4e7bc54db2,0.001499446,0.001724303,0.995714317,0.001061934
2c91808b58e4560501592f66af2b2ab6,0.011491963,0.005342823,0.981494336,0.001670878
2c91809659f86230015a14543909507f,0.996257861,0.001064586,0.001036639,0.001640914
2c91809659f86230015a147fb9c156ca,0.00628188,0.002791165,0.989789287,0.001137668
2c9180a758e911f101592f21d76f4ba6,0.995039845,0.000907069,0.001706766,0.002346319
2c9180a758e911f101592f3e127f4d07,0.001743622,0.003713736,0.993307365,0.001235276
2c91808b58e4560501592f2bb9d62853,0.001419318,0.001577989,0.995997507,0.001005186
2c9180a758e911f101592f1be30a4b69,0.99607606,0.001116787,0.001085863,0.001721291
2c9180a758e911f101592f1be30a4b6a,0.006822593,0.003477359,0.988494313,0.001205735
2c9180a758e911f101592f6cc80d4ec6,0.994111357,0.001170523,0.001938139,0.00277998
2c9180a758e911f101592f6cc80d4ec9,0.008356484,0.012826919,0.977256113,0.001560485
2c9180965918ec3e01592fcd2c8f2780,0.007522579,0.009406839,0.981708219,0.001362363
2c91808d58e7b68001592fc9958a5d94,0.008554245,0.009827284,0.980054019,0.001564452
2c91808b58e4560501592fc3311f2e08,0.012989611,0.008475578,0.976097261,0.002437551
2c91808b58e4560501592f8901512c1d,0.009550205,0.003979442,0.985224057,0.001246296
2c9180a758e911f101592f7609b34ef5,0.007112806,0.007333779,0.984265264,0.001288152
2c9180965918ec3e01592f6f0f672428,0.001784834,0.00245234,0.994495397,0.001267429
2c91808d58e7b68001592f976c4c5bea,0.987438391,0.001598875,0.003082,0.007880733
2c91808d58e7b68001592f976c4c5be8,0.994012128,0.001232612,0.0019674,0.00278786
2c91808d58e7b68001592f976c4c5beb,0.008309191,0.003889995,0.986651507,0.001149306
2c91808d58e7b68001592f976c4c5bec,0.00145219,0.001693835,0.995825509,0.001028467
2c9180a758e911f10159316b9da061b2,0.994785881,0.001730393,0.00138538,0.002098346
2c9180a758e911f10159312c78546070,0.991200791,0.001213654,0.002336208,0.005249348
2c9180965918ec3e015931257daf3695,0.001940693,0.002965455,0.99371896,0.001374892
2c9180a758e911f101592e5cf3c74359,0.001443626,0.001646408,0.995887564,0.001022402
2c9180a758e911f101592e5cf3c74354,0.007787232,0.003530645,0.987452509,0.001229614
